Open,High,Low,Close,Volume
1.20727,1.20798,1.20638,1.20691,4105
1.20691,1.20722,1.20627,1.20686,3003
1.20685,1.20709,1.20524,1.2058,2659
1.20579,1.206,1.20444,1.20493,2483
1.20493,1.20592,1.20476,1.2054,1890
1.20539,1.2054,1.20263,1.20347,2652
1.20346,1.20497,1.2031,1.2043,3164
1.2043,1.20567,1.20392,1.20487,4207
1.20487,1.20504,1.20325,1.20436,3032
1.20436,1.20442,1.20254,1.20303,2143
1.20303,1.20334,1.20224,1.20274,1228
1.20272,1.20306,1.20233,1.20301,1088
1.20302,1.20369,1.20286,1.20331,892
1.20332,1.20364,1.20298,1.20343,981
1.20343,1.20352,1.20306,1.20333,381
1.20354,1.20367,1.2032,1.20333,572
1.20334,1.20357,1.20304,1.20324,623
1.20323,1.20436,1.2031,1.20345,1385
1.20345,1.2042,1.20312,1.20369,1801
1.20369,1.2038,1.20283,1.20324,1164
1.20322,1.20334,1.20293,1.20307,836
1.20306,1.20308,1.20245,1.20274,854
1.20274,1.2034,1.20259,1.2031,1071
1.20308,1.20354,1.20253,1.20288,2104
1.20287,1.20287,1.20033,1.20112,3402
1.20113,1.20156,1.20038,1.20062,2472
1.20062,1.20161,1.20008,1.2007,2241
1.20069,1.20108,1.19984,1.20098,2309
1.20098,1.20112,1.20036,1.20067,1889
1.20064,1.20151,1.20034,1.2014,1982
1.2014,1.20142,1.19991,1.20115,3546
1.20115,1.20319,1.20014,1.2028,4585
1.20281,1.20392,1.20256,1.20332,2365
1.20332,1.20346,1.20276,1.20276,1384
1.20275,1.20323,1.20266,1.20283,1256
1.20284,1.20313,1.20266,1.20291,934
1.2029,1.20351,1.20279,1.20343,758
1.20343,1.2036,1.20328,1.20343,640
1.20345,1.2036,1.20313,1.20357,382
1.20357,1.20358,1.20334,1.20349,454
1.20349,1.2038,1.20342,1.20373,411
1.20374,1.204,1.20325,1.20367,1035
1.20367,1.20444,1.20355,1.20419,1753
1.20419,1.20468,1.20412,1.20467,1519
1.20467,1.20468,1.20354,1.20364,1559
1.20365,1.20373,1.2032,1.20338,1475
1.20338,1.20373,1.20309,1.20339,1087
1.20339,1.20453,1.20293,1.20418,2468
1.20418,1.20495,1.2039,1.20443,2236
1.20443,1.2045,1.20244,1.20262,2460
1.2026,1.20427,1.20222,1.20419,2043
1.20421,1.20556,1.20417,1.20504,1841
1.20506,1.20591,1.20423,1.20448,2459
1.20447,1.20664,1.20417,1.20652,3994
1.20646,1.2069,1.20203,1.20302,5179
1.20303,1.20316,1.20026,1.20227,4578
1.20228,1.20232,1.2008,1.20111,2830
1.2011,1.20165,1.20062,1.20088,2005
1.20088,1.20129,1.20025,1.20084,3355
1.20084,1.20089,1.19937,1.20076,2711
1.20078,1.20175,1.20033,1.20138,1615
1.20136,1.20168,1.2013,1.2014,620
1.20139,1.20181,1.2013,1.20166,426
1.20166,1.20177,1.2014,1.20156,565
1.20151,1.20164,1.2013,1.20144,536
1.20145,1.20206,1.20129,1.20205,1457
1.20205,1.20264,1.20181,1.20254,1478
1.20253,1.20259,1.20183,1.20217,1262
1.20217,1.2024,1.202,1.20216,1135
1.20216,1.20277,1.2021,1.20267,868
1.20267,1.20299,1.20245,1.20293,1043
1.20294,1.20371,1.20228,1.20352,2206
1.20352,1.20563,1.20333,1.20541,3416
1.20541,1.2061,1.2052,1.20587,2482
1.20587,1.20616,1.2055,1.20561,1938
1.2056,1.20588,1.20492,1.20572,1503
1.20573,1.20624,1.20519,1.20583,1954
1.20584,1.20756,1.20575,1.20717,2797
1.20716,1.20742,1.206,1.20613,3703
1.20613,1.20667,1.20464,1.20495,4693
1.20494,1.20708,1.20489,1.20682,2345
1.20684,1.20774,1.20684,1.20767,1565
1.20767,1.20867,1.20742,1.20858,1326
1.20858,1.20934,1.20853,1.20926,1064
1.20927,1.20999,1.2092,1.20996,1317
1.20996,1.21,1.2094,1.20973,813
1.20922,1.20981,1.20908,1.20946,729
1.20964,1.20971,1.20906,1.2092,725
1.2092,1.2095,1.20888,1.20893,695
1.20894,1.21052,1.20887,1.2103,1531
1.2103,1.21119,1.2103,1.21101,1848
1.21101,1.21136,1.21067,1.21131,1313
1.2113,1.2117,1.21093,1.21102,1841
1.21101,1.21132,1.21073,1.21082,950
1.21082,1.21121,1.21063,1.21066,1146
1.21066,1.21155,1.20917,1.20928,2809
1.20925,1.21034,1.20888,1.20974,2918
1.20976,1.2103,1.209,1.20999,2795
1.20999,1.21094,1.20951,1.20961,2218
1.20962,1.2099,1.20919,1.20921,1865
1.20922,1.20932,1.2081,1.20827,2137
1.20824,1.20861,1.20766,1.20807,2453
1.20807,1.20827,1.20613,1.20665,3873
1.20667,1.20877,1.20654,1.20816,3115
1.20814,1.20833,1.20728,1.20826,2006
1.20825,1.20896,1.20802,1.2089,1305
1.2089,1.20897,1.20832,1.20863,763
1.20862,1.20936,1.20861,1.20916,1041
1.20916,1.20929,1.2085,1.20895,1216
1.20892,1.20921,1.20841,1.20841,1154
1.20854,1.20897,1.20827,1.20859,479
1.20864,1.20873,1.20818,1.20823,780
1.20824,1.20833,1.20791,1.20796,543
1.20791,1.20843,1.20748,1.20792,1228
1.20794,1.20812,1.20689,1.20726,1720
1.20728,1.20746,1.20651,1.20658,1113
1.20658,1.20721,1.20658,1.20692,815
1.20693,1.20748,1.20685,1.20728,690
1.2073,1.20765,1.20702,1.20756,855
1.20756,1.20802,1.20661,1.20698,1873
1.20698,1.20758,1.20649,1.20702,2421
1.20701,1.20716,1.20572,1.20583,2381
1.20583,1.20692,1.20568,1.20645,2026
1.20645,1.20852,1.20645,1.20838,2234
1.20838,1.20928,1.20783,1.20881,2074
1.20881,1.20892,1.20756,1.20817,2399
1.20817,1.20897,1.20733,1.20845,3110
1.20848,1.20903,1.20757,1.20805,3515
1.20805,1.20839,1.20756,1.20782,1743
1.20783,1.20786,1.20694,1.2071,1625
1.20709,1.20829,1.20705,1.20797,1546
1.20797,1.20897,1.20792,1.2088,1475
1.2088,1.20899,1.20855,1.20884,1004
1.20885,1.20928,1.2086,1.20892,777
1.20896,1.2093,1.20853,1.2089,467
1.2089,1.20911,1.20867,1.20885,714
1.20885,1.20908,1.20877,1.20892,482
1.20892,1.20892,1.20782,1.20784,1215
1.20784,1.20814,1.20753,1.20785,1682
1.20785,1.20851,1.20772,1.20794,1308
1.20793,1.20795,1.20758,1.20763,821
1.20765,1.20766,1.20723,1.20728,642
1.20728,1.20744,1.20707,1.2071,703
1.20709,1.20786,1.20593,1.20594,2205
1.20594,1.20776,1.20563,1.20732,2843
1.20733,1.20797,1.20704,1.20749,2392
1.2075,1.20771,1.20646,1.20664,2268
1.20662,1.20746,1.20648,1.20668,1841
1.20668,1.20744,1.20643,1.20726,2269
1.20724,1.20746,1.20616,1.20678,2538
1.20677,1.20742,1.2057,1.20717,2886
1.20718,1.20999,1.20687,1.20885,4758
1.20884,1.21026,1.20882,1.20976,2562
1.20978,1.2098,1.20885,1.20901,1517
1.20902,1.20911,1.20787,1.2084,1683
1.20842,1.21348,1.20656,1.21234,7761
1.21236,1.21298,1.21078,1.21297,3498
1.21296,1.21307,1.21208,1.2125,1201
1.21249,1.21256,1.21217,1.21249,388
1.21248,1.21328,1.21235,1.21323,1186
1.21323,1.21355,1.213,1.21348,563
1.21353,1.2142,1.21337,1.2142,811
1.2142,1.21502,1.21392,1.21469,1346
1.21473,1.21487,1.21358,1.21373,1383
1.21373,1.21382,1.2124,1.21258,1105
1.21261,1.21335,1.21254,1.21319,696
1.21319,1.21369,1.21313,1.21347,725
1.21347,1.21367,1.21165,1.21206,2853
1.21206,1.21237,1.21125,1.21156,2714
1.21156,1.21246,1.21112,1.21156,2705
1.21157,1.21249,1.21141,1.21189,2517
1.21189,1.21229,1.21153,1.21229,2181
1.21227,1.2134,1.2121,1.21291,2439
1.21291,1.21358,1.21216,1.21228,3215
1.21225,1.21267,1.21021,1.21063,5181
1.21065,1.21188,1.21023,1.21113,4729
1.21115,1.21189,1.21071,1.21104,2778
1.21104,1.21219,1.21081,1.21178,2532
1.21178,1.21218,1.21159,1.21188,1211
1.21188,1.21261,1.21127,1.21256,1197
1.21256,1.21293,1.21217,1.21287,1050
1.21286,1.21286,1.21186,1.21187,793
1.2119,1.21236,1.21118,1.21221,539
1.21208,1.21233,1.21194,1.21218,949
1.21212,1.21252,1.21207,1.21248,487
1.21248,1.21262,1.21178,1.21219,1465
1.21219,1.21266,1.21203,1.21213,1568
1.21214,1.21214,1.2117,1.21205,1284
1.21205,1.21217,1.21153,1.21175,718
1.21176,1.21191,1.2116,1.21171,549
1.21171,1.21179,1.21155,1.21179,951
1.21178,1.21199,1.21105,1.21107,1886
1.21108,1.21129,1.20998,1.21021,2516
1.21021,1.21041,1.20945,1.20952,2175
1.20952,1.20983,1.20922,1.20951,1766
1.20949,1.20979,1.20787,1.20798,2250
1.20799,1.20896,1.20777,1.20807,2157
1.20809,1.20877,1.20773,1.20837,2683
1.20839,1.20922,1.2068,1.20749,3679
1.2075,1.20797,1.20351,1.20394,5655
1.20395,1.20427,1.2024,1.20299,5737
1.20299,1.2036,1.20247,1.20267,1841
1.20267,1.20306,1.20194,1.20221,1931
1.20221,1.20282,1.20184,1.20213,1737
1.20217,1.20248,1.20166,1.20228,1548
1.20227,1.2025,1.20189,1.20208,757
1.20301,1.20301,1.20194,1.20268,516
1.2027,1.20286,1.20243,1.20271,561
1.20272,1.20303,1.20251,1.20273,675
1.20273,1.20339,1.20203,1.20339,1241
1.20339,1.20355,1.20268,1.20278,1153
1.20278,1.20278,1.20183,1.20194,881
1.20194,1.20241,1.20194,1.20224,651
1.20227,1.20228,1.2017,1.2021,874
1.2021,1.2022,1.20163,1.20219,918
1.20219,1.20397,1.20129,1.20379,2621
1.20378,1.20423,1.20322,1.20355,2533
1.20355,1.20495,1.20314,1.20471,2045
1.20474,1.20557,1.20463,1.20514,1897
1.20514,1.20575,1.20486,1.20572,1569
1.20571,1.20577,1.20448,1.20457,1828
1.20457,1.2054,1.20417,1.2043,2588
1.2043,1.20605,1.20425,1.20573,3157
1.20575,1.20757,1.20568,1.20735,4251
1.20732,1.20759,1.20585,1.20587,1924
1.20585,1.20607,1.20514,1.20529,1404
1.20529,1.20655,1.20515,1.20607,1311
1.20607,1.20673,1.20596,1.20668,1212
1.20668,1.20668,1.20612,1.20636,903
1.20636,1.20649,1.20605,1.20629,609
1.2063,1.20641,1.20603,1.20624,344
1.20624,1.20633,1.20583,1.20593,800
1.20592,1.20597,1.20564,1.2059,431
1.2059,1.20602,1.2053,1.20556,840
1.20559,1.20563,1.20464,1.20469,964
1.20466,1.20487,1.20423,1.20447,1050
1.20447,1.2045,1.2039,1.20396,654
1.20396,1.20428,1.20371,1.20406,937
1.20406,1.20409,1.20339,1.2036,885
1.20364,1.20392,1.20322,1.20331,1775
1.20332,1.20357,1.20072,1.20157,3477
1.20157,1.20221,1.20023,1.20035,2769
1.20035,1.20114,1.19992,1.20081,2525
1.2008,1.2015,1.20037,1.20114,1901
1.20113,1.20217,1.20079,1.20202,2995
1.20201,1.20305,1.2016,1.20255,3711
1.20255,1.20299,1.20166,1.2024,3854
1.2024,1.20332,1.20165,1.20326,4721
1.20327,1.20356,1.20015,1.20143,5917
1.20145,1.20245,1.20114,1.20177,3144
1.20175,1.20228,1.20143,1.20188,2484
1.20188,1.20235,1.20112,1.20112,1740
1.20109,1.20158,1.20095,1.20154,1838
1.20153,1.20204,1.20121,1.20121,859
1.20118,1.20138,1.20078,1.20106,388
1.20108,1.20161,1.20108,1.2016,637
1.20161,1.20165,1.20127,1.20146,456
1.20147,1.20208,1.20142,1.20197,1016
1.20197,1.20222,1.2018,1.20217,922
1.20215,1.20231,1.20199,1.20209,950
1.20208,1.20268,1.20203,1.20239,705
1.2024,1.20257,1.2022,1.20224,557
1.20218,1.20225,1.2012,1.20124,861
1.20122,1.20161,1.19929,1.19999,2835
1.19999,1.2005,1.1986,1.19945,3788
1.19942,1.19968,1.19873,1.19968,2610
1.19968,1.20045,1.19932,1.20037,1653
1.20038,1.20197,1.20038,1.20161,2310
1.20162,1.20186,1.20067,1.20091,2037
1.20092,1.20117,1.19915,1.19972,3649
1.19972,1.20094,1.19944,1.19982,3849
1.19982,1.2012,1.19937,1.20043,3842
1.20041,1.20061,1.1998,1.2002,2240
1.20021,1.20029,1.19918,1.19938,1365
1.19939,1.2001,1.19912,1.19987,936
1.19986,1.20021,1.19967,1.19998,1000
1.19998,1.20057,1.19976,1.20031,1459
1.20031,1.20058,1.20022,1.20036,713
1.20036,1.20061,1.20019,1.20056,311
1.20056,1.20078,1.20028,1.20062,551
1.20064,1.20087,1.20038,1.20076,534
1.20077,1.20099,1.20001,1.20003,1139
1.20002,1.20096,1.19988,1.20095,1595
1.20094,1.20118,1.19931,1.20002,2024
1.20001,1.20011,1.19971,1.1999,1602
1.1999,1.2004,1.19983,1.20023,1077
1.20023,1.20089,1.20019,1.20081,1024
1.20082,1.20203,1.20052,1.20141,2231
1.20141,1.20285,1.20123,1.20252,2699
1.20252,1.20445,1.20223,1.20396,2676
1.20396,1.20525,1.20361,1.20467,2605
1.20466,1.20502,1.20416,1.20416,1761
1.20416,1.20549,1.20385,1.20514,3142
1.20513,1.20606,1.20469,1.20571,3193
1.20572,1.20716,1.2048,1.20621,3615
1.20622,1.20679,1.2055,1.20597,4138
1.20596,1.20606,1.20484,1.20491,3241
1.20491,1.2054,1.20442,1.20499,1486
1.20499,1.2057,1.20481,1.20561,1006
1.20561,1.20598,1.20532,1.20549,1173
1.20549,1.20645,1.20548,1.20636,1197
1.20637,1.20653,1.20593,1.20646,811
1.20647,1.20651,1.20575,1.20624,503
1.20624,1.20631,1.20595,1.20611,701
1.2061,1.20664,1.20608,1.20652,467
1.20653,1.20698,1.20611,1.20636,1268
1.20635,1.20667,1.2059,1.20659,1611
1.20659,1.20675,1.20616,1.20658,1528
1.20658,1.20694,1.20653,1.2068,1328
1.20681,1.20692,1.20635,1.2064,658
1.2064,1.20666,1.20603,1.20609,1000
1.2061,1.20642,1.2053,1.20579,2023
1.20579,1.20892,1.20567,1.2077,3838
1.2077,1.20906,1.20741,1.20875,2396
1.20875,1.20875,1.20734,1.20783,1773
1.20783,1.20868,1.2071,1.20715,1939
1.20715,1.20765,1.20653,1.20664,2020
1.20665,1.21462,1.20583,1.2129,9491
1.2129,1.21331,1.21022,1.21209,8761
1.21211,1.21506,1.21179,1.21412,4969
1.21414,1.21652,1.21393,1.21649,3466
1.21649,1.21649,1.21415,1.21513,2429
1.2151,1.21632,1.21498,1.21593,2111
1.21594,1.21653,1.21546,1.21652,1718
1.21653,1.21713,1.21632,1.21678,1582
1.21678,1.2168,1.21616,1.21618,888
1.216,1.2172,1.216,1.21659,375
1.21683,1.21745,1.21614,1.21677,1191
1.21677,1.21769,1.21677,1.21706,891
1.21705,1.21706,1.216,1.21616,2153
1.21616,1.21631,1.21545,1.21581,1987
1.21582,1.21609,1.21514,1.21516,1420
1.21518,1.21568,1.21508,1.21548,916
1.21549,1.21572,1.21517,1.21517,922
1.21517,1.21596,1.21508,1.21518,1406
1.21522,1.21632,1.21514,1.21606,3096
1.21608,1.21611,1.21367,1.2148,3843
1.21481,1.21754,1.21399,1.2171,3220
1.21705,1.21709,1.21573,1.21644,2389
1.21645,1.21717,1.216,1.21646,2456
1.21645,1.21688,1.21566,1.21634,2564
1.21633,1.21743,1.21624,1.21711,2860
1.2171,1.21783,1.21554,1.21591,4668
1.21593,1.21728,1.21528,1.21613,4345
1.21611,1.21729,1.21557,1.21696,2705
1.21695,1.21723,1.21585,1.21591,1649
1.21592,1.21595,1.21493,1.2157,1437
1.21569,1.21595,1.21423,1.21454,2198
1.21452,1.21472,1.21401,1.21412,1706
1.21411,1.21435,1.21278,1.21282,1116
1.2128,1.21328,1.2127,1.21305,405
1.21315,1.21396,1.21309,1.21393,665
1.2139,1.21414,1.21363,1.21405,632
1.21406,1.21428,1.2126,1.21279,2119
1.21279,1.21386,1.21264,1.21368,2406
1.21368,1.21465,1.21352,1.21453,1655
1.21453,1.21493,1.21383,1.21398,1524
1.21398,1.21447,1.21392,1.21417,1318
1.21418,1.21473,1.21417,1.21425,1333
1.21426,1.21441,1.21296,1.21303,3141
1.21308,1.21449,1.2123,1.21413,3784
1.21412,1.21642,1.21409,1.21624,3184
1.21625,1.21692,1.21603,1.21655,2558
1.21656,1.21689,1.21539,1.21612,2509
1.21612,1.21713,1.21589,1.21683,2790
1.21683,1.21706,1.21593,1.21682,3304
1.21682,1.21817,1.21482,1.21716,6198
1.21716,1.21733,1.21578,1.21613,4789
1.21614,1.2172,1.21535,1.2169,3487
1.2169,1.21708,1.2161,1.21638,2704
1.21638,1.21647,1.21548,1.21584,1876
1.21584,1.21587,1.21473,1.21527,2280
1.21528,1.21554,1.21462,1.21489,1693
1.2149,1.21498,1.2145,1.2147,863
1.21472,1.215,1.21454,1.21485,410
1.21479,1.21497,1.21438,1.21469,846
1.21465,1.2147,1.21441,1.21442,484
1.21442,1.21492,1.21372,1.21381,1464
1.2138,1.21381,1.21336,1.21353,2080
1.21352,1.21376,1.21243,1.21248,1594
1.21248,1.21283,1.21152,1.21169,1644
1.21169,1.21233,1.21166,1.21204,1269
1.21204,1.21289,1.212,1.21222,1471
1.21222,1.21372,1.21221,1.21317,2297
1.21317,1.21439,1.21282,1.21336,3573
1.21336,1.21365,1.21261,1.21342,2728
1.21345,1.2137,1.21263,1.21351,2427
1.21351,1.21368,1.21203,1.2126,1925
1.2126,1.21285,1.21173,1.21185,2278
1.21189,1.21468,1.20719,1.213,8585
1.21301,1.21521,1.20915,1.21012,9061
1.21012,1.21025,1.20658,1.20761,7124
1.20758,1.2083,1.20703,1.20733,4317
1.20734,1.20757,1.20656,1.20664,3919
1.20663,1.20786,1.20656,1.20749,4075
1.20749,1.20825,1.20739,1.20799,2572
1.20799,1.20824,1.20718,1.20751,2341
1.20749,1.2078,1.20691,1.20705,1050
1.20724,1.20745,1.20678,1.20701,349
1.20706,1.20787,1.20706,1.20745,918
1.20747,1.20792,1.20726,1.20777,643
1.2078,1.20844,1.20708,1.2082,1926
1.20819,1.20889,1.20772,1.20863,2535
1.20862,1.20864,1.20784,1.20808,1879
1.20808,1.20831,1.20751,1.20765,1569
1.20766,1.20782,1.20717,1.20778,1105
1.20781,1.20786,1.2073,1.20732,1277
1.20731,1.20993,1.20731,1.20949,4313
1.20949,1.21061,1.20844,1.20868,4847
1.20864,1.20945,1.20515,1.20623,4977
1.20624,1.20716,1.20612,1.20661,3347
1.20661,1.20702,1.206,1.20692,2950
1.20694,1.2086,1.20674,1.20799,3046
1.20799,1.20941,1.20734,1.20816,4997
1.20815,1.20979,1.20778,1.20975,4835
1.20976,1.21002,1.20729,1.20744,4464
1.20744,1.20751,1.20642,1.20694,3544
1.20694,1.20907,1.20673,1.20796,3149
1.20797,1.20799,1.20623,1.20631,3742
1.20631,1.20799,1.20622,1.2076,2827
1.20761,1.20871,1.20756,1.20857,1971
1.20857,1.2086,1.20782,1.20791,748
1.20787,1.2083,1.20726,1.20822,463
1.20825,1.20825,1.20787,1.20787,630
1.20786,1.20796,1.20754,1.20768,660
1.20768,1.20778,1.20708,1.20752,1397
1.20752,1.20846,1.2073,1.20827,2063
1.20827,1.20854,1.20762,1.20796,1498
1.20798,1.20857,1.20788,1.20855,1002
1.20855,1.2088,1.20851,1.20856,732
1.20857,1.20979,1.20845,1.20963,1172
1.20968,1.2111,1.20927,1.21074,3664
1.21073,1.21179,1.21056,1.21153,3546
1.2115,1.21295,1.21131,1.21253,3062
1.21254,1.21266,1.21054,1.21101,2499
1.21102,1.21155,1.21031,1.21137,2231
1.21137,1.21259,1.21104,1.21195,2898
1.21195,1.21377,1.21167,1.21292,5067
1.21295,1.21451,1.21241,1.21412,4124
1.21412,1.21476,1.21317,1.21343,4409
1.21343,1.21432,1.21319,1.21399,2294
1.214,1.21438,1.21339,1.21369,1764
1.21367,1.21388,1.21337,1.21353,1427
1.21352,1.21449,1.21352,1.2144,1185
1.21441,1.21453,1.21416,1.21433,1323
1.21431,1.2145,1.21414,1.21441,866
1.21323,1.21445,1.21323,1.21403,376
1.21403,1.21501,1.21394,1.21461,731
1.21461,1.21513,1.2146,1.215,571
1.215,1.215,1.21322,1.2134,1717
1.21339,1.21382,1.21315,1.21325,2067
1.21326,1.21354,1.21292,1.21349,1588
1.21349,1.21386,1.21315,1.21316,1465
1.21317,1.21342,1.2129,1.21296,952
1.21296,1.21317,1.2126,1.2127,1123
1.21268,1.21422,1.21265,1.21377,2981
1.21377,1.21463,1.21316,1.21358,3318
1.21358,1.21498,1.21337,1.21479,2269
1.21479,1.21594,1.21414,1.21555,2213
1.21555,1.21687,1.21552,1.21667,2214
1.21668,1.21687,1.21458,1.21468,2578
1.21468,1.21522,1.21347,1.21398,3303
1.21396,1.215,1.21378,1.21467,3218
1.21467,1.21534,1.21388,1.21443,4623
1.21444,1.21568,1.21423,1.21545,2637
1.21546,1.21576,1.2152,1.21558,1715
1.21559,1.21576,1.21519,1.21566,1585
1.21566,1.21614,1.21565,1.21587,1240
1.21588,1.21602,1.21565,1.21579,1083
1.21578,1.21589,1.21506,1.21511,861
1.21513,1.21537,1.2148,1.21519,788
1.2152,1.21556,1.21504,1.2153,630
1.21529,1.21578,1.21519,1.21563,565
1.21563,1.2159,1.21536,1.21564,1212
1.21565,1.21678,1.21557,1.21665,1948
1.21665,1.21693,1.21623,1.21631,1370
1.2163,1.2169,1.21624,1.21676,1017
1.21675,1.21677,1.2163,1.21644,1094
1.21645,1.21675,1.21636,1.21665,882
1.21666,1.21904,1.21651,1.21833,3574
1.21836,1.22053,1.21836,1.22024,3869
1.22024,1.22195,1.21998,1.22185,3104
1.22182,1.22235,1.22131,1.22173,2908
1.22174,1.22187,1.22078,1.22078,2177
1.22075,1.22192,1.22066,1.22178,2501
1.22178,1.22339,1.22171,1.22212,3231
1.22213,1.22231,1.22114,1.22118,4256
1.22118,1.22237,1.22051,1.22182,3855
1.22183,1.22198,1.2198,1.2202,3111
1.2202,1.2217,1.22009,1.22166,2119
1.22167,1.22241,1.22148,1.22235,1308
1.22234,1.22299,1.22221,1.22293,1715
1.22293,1.22303,1.22262,1.22266,1283
1.22264,1.22277,1.22218,1.22219,1066
1.22219,1.22251,1.22198,1.2224,296
1.2224,1.22252,1.22219,1.22242,527
1.22227,1.22257,1.22212,1.22225,661
1.22225,1.22329,1.22212,1.22265,1611
1.22265,1.22276,1.22197,1.22217,1841
1.22217,1.22249,1.22173,1.22224,1677
1.22223,1.2231,1.22212,1.22296,1100
1.22296,1.22352,1.22296,1.22314,1104
1.22313,1.22426,1.22307,1.22395,1326
1.22394,1.22451,1.22354,1.22382,2874
1.22384,1.22452,1.22162,1.2221,4809
1.22212,1.22262,1.22048,1.22167,3643
1.22167,1.22206,1.22078,1.22109,3282
1.22109,1.2216,1.22004,1.22071,3023
1.22071,1.22089,1.21889,1.22069,4178
1.22069,1.22155,1.22028,1.22079,4086
1.22079,1.22387,1.22039,1.22289,6938
1.22289,1.22311,1.22118,1.22162,7027
1.2216,1.22235,1.22133,1.22159,3650
1.22158,1.2221,1.22102,1.22108,2850
1.22108,1.22149,1.22062,1.22078,2324
1.22078,1.22109,1.21687,1.21712,9845
1.21709,1.21768,1.21599,1.21735,4974
1.21735,1.21797,1.2172,1.21744,1462
1.21744,1.21777,1.217,1.21754,440
1.21754,1.21771,1.21723,1.21728,641
1.21728,1.21772,1.21692,1.21705,769
1.21705,1.2185,1.2169,1.21849,2268
1.21846,1.2185,1.21698,1.2181,2834
1.21811,1.21814,1.21726,1.2177,1630
1.2177,1.21847,1.21769,1.21822,1239
1.21822,1.21852,1.21792,1.2182,1125
1.2182,1.21828,1.2177,1.21789,1185
1.21787,1.21979,1.21781,1.21847,3423
1.2185,1.22047,1.21844,1.22026,4176
1.22027,1.22046,1.21857,1.21883,3335
1.21883,1.2192,1.21833,1.21872,2817
1.21874,1.21971,1.21811,1.21944,3167
1.21945,1.22027,1.21937,1.22021,2808
1.22021,1.22081,1.21963,1.22,3222
1.22,1.22159,1.21973,1.22098,4286
1.22098,1.22189,1.22073,1.22136,3951
1.22136,1.22263,1.22082,1.22244,2977
1.22245,1.22247,1.22139,1.22182,2766
1.22183,1.22187,1.22121,1.22151,1776
1.22157,1.22223,1.22149,1.22198,1866
1.22198,1.22281,1.22182,1.22281,1616
1.22282,1.2229,1.2225,1.22269,1133
1.2227,1.22297,1.22227,1.22293,347
1.22294,1.223,1.22259,1.22259,599
1.22259,1.22283,1.2225,1.22251,584
1.22251,1.22379,1.2224,1.22339,2014
1.22341,1.22392,1.22314,1.22323,2173
1.22324,1.22332,1.22275,1.2232,2032
1.22321,1.2233,1.22297,1.22323,1421
1.22322,1.22346,1.22304,1.22328,947
1.22329,1.22371,1.22317,1.22336,1198
1.22338,1.22398,1.22225,1.22261,2602
1.2226,1.22361,1.22098,1.22165,4968
1.22165,1.22251,1.22127,1.22238,3407
1.22237,1.22331,1.22196,1.2226,3340
1.2226,1.2238,1.22186,1.22191,3102
1.22191,1.22217,1.21847,1.21863,4009
1.21865,1.22065,1.21784,1.22059,4415
1.22061,1.22103,1.21753,1.21851,5091
1.21852,1.21898,1.21707,1.21885,5239
1.21885,1.21917,1.21748,1.21774,3056
1.21774,1.21788,1.2161,1.21643,2522
1.21643,1.21767,1.21628,1.21766,1599
1.21766,1.21818,1.21756,1.21813,1355
1.21813,1.21873,1.21784,1.21857,1655
1.21857,1.21879,1.21783,1.21806,788
1.21776,1.21811,1.21753,1.21777,419
1.21777,1.21818,1.21722,1.2179,1865
1.2179,1.21843,1.21789,1.21807,883
1.21806,1.21873,1.21772,1.21805,2386
1.21806,1.21847,1.21772,1.21846,3455
1.21846,1.21855,1.21768,1.21784,2338
1.21783,1.21824,1.21751,1.21815,1756
1.21815,1.21835,1.21788,1.21797,961
1.21796,1.21902,1.21796,1.21897,1778
1.21897,1.21954,1.21868,1.21899,2943
1.21904,1.21996,1.21891,1.21979,3503
1.21979,1.22043,1.21747,1.21967,4501
1.21967,1.2212,1.21929,1.22116,3605
1.22119,1.22195,1.22106,1.22144,3123
1.22144,1.22161,1.22049,1.22092,3182
1.22095,1.22165,1.22069,1.22105,2913
1.22105,1.22227,1.22036,1.22221,4113
1.22221,1.223,1.22138,1.22169,3674
1.2217,1.22243,1.22072,1.22096,2759
1.22096,1.22153,1.22048,1.22151,1770
1.22152,1.22177,1.22057,1.22163,1634
1.22163,1.2217,1.22103,1.22137,1172
1.22136,1.22174,1.22128,1.22164,1444
1.22162,1.22183,1.22142,1.2215,908
1.22146,1.22172,1.2212,1.22156,452
1.22159,1.22174,1.22143,1.22164,808
1.22163,1.22165,1.22125,1.22142,978
1.22142,1.22221,1.22117,1.22218,2087
1.22218,1.22302,1.22213,1.22252,3077
1.22253,1.22286,1.22229,1.22285,1798
1.22285,1.2229,1.2225,1.22266,1460
1.22266,1.22315,1.22255,1.22293,1383
1.22294,1.22302,1.22219,1.2224,1321
1.2224,1.22535,1.22205,1.22459,4776
1.22458,1.22622,1.22439,1.22559,4892
1.22558,1.22618,1.22442,1.2259,4410
1.2259,1.22619,1.22527,1.22549,2888
1.22549,1.22586,1.22477,1.22482,2914
1.22481,1.22606,1.22462,1.22559,3117
1.22558,1.22664,1.22501,1.22537,3269
1.22536,1.22569,1.22408,1.22477,4278
1.22477,1.22541,1.22405,1.22461,4574
1.2246,1.22487,1.22305,1.22327,3356
1.22327,1.22399,1.22268,1.22398,2650
1.22397,1.22498,1.22379,1.22477,2575
1.22478,1.2257,1.22461,1.22559,1823
1.22559,1.2256,1.22462,1.22475,1531
1.22475,1.22526,1.2246,1.22497,1185
1.22491,1.22567,1.22471,1.22496,511
